sig_pow(ii)=16.415052, noise_pow(ii)=0.067078
sig_pow(ii)=71.813013, noise_pow(ii)=0.001319
sig_pow(ii)=28.795924, noise_pow(ii)=0.021658
sig_pow(ii)=77.951687, noise_pow(ii)=0.028808
sig_pow(ii)=170.323382, noise_pow(ii)=0.003151
sig_pow(ii)=22.132306, noise_pow(ii)=0.010307
sig_pow(ii)=2.998801, noise_pow(ii)=0.025231
sig_pow(ii)=62.185933, noise_pow(ii)=0.016652
sig_pow(ii)=187.105506, noise_pow(ii)=0.048414
sig_pow(ii)=4.541218, noise_pow(ii)=0.006178
sig_pow(ii)=78.440485, noise_pow(ii)=0.012384
sig_pow(ii)=32.934288, noise_pow(ii)=0.005547
sig_pow(ii)=48.844255, noise_pow(ii)=0.025638
sig_pow(ii)=57.626958, noise_pow(ii)=0.066870
sig_pow(ii)=48.189105, noise_pow(ii)=0.056852
sig_pow(ii)=65.147310, noise_pow(ii)=0.043851
sig_pow(ii)=110.714606, noise_pow(ii)=0.014633
sig_pow(ii)=66.196152, noise_pow(ii)=0.022932
sig_pow(ii)=31.465422, noise_pow(ii)=0.035300
sig_pow(ii)=42.163961, noise_pow(ii)=0.008275
sig_pow(ii)=37.087014, noise_pow(ii)=0.018796
sig_pow(ii)=4.311670, noise_pow(ii)=0.013450
sig_pow(ii)=47.843407, noise_pow(ii)=0.038729
sig_pow(ii)=62.140145, noise_pow(ii)=0.039611
sig_pow(ii)=49.002929, noise_pow(ii)=0.021056
sig_pow(ii)=151.936155, noise_pow(ii)=0.007439
sig_pow(ii)=25.823263, noise_pow(ii)=0.013404
sig_pow(ii)=273.084770, noise_pow(ii)=0.034902
sig_pow(ii)=9.223599, noise_pow(ii)=0.034268
sig_pow(ii)=3.988753, noise_pow(ii)=0.008653
sig_pow(ii)=255.051717, noise_pow(ii)=0.020345
sig_pow(ii)=111.978537, noise_pow(ii)=0.040188
sig_pow(ii)=48.813082, noise_pow(ii)=0.023377
sig_pow(ii)=37.658703, noise_pow(ii)=0.002196
sig_pow(ii)=205.991455, noise_pow(ii)=0.023549
sig_pow(ii)=124.640414, noise_pow(ii)=0.079474
sig_pow(ii)=15.359675, noise_pow(ii)=0.038380
sig_pow(ii)=173.645983, noise_pow(ii)=0.001996
sig_pow(ii)=114.700786, noise_pow(ii)=0.009762
sig_pow(ii)=107.224982, noise_pow(ii)=0.051266
sig_pow(ii)=57.166157, noise_pow(ii)=0.018635
sig_pow(ii)=50.686758, noise_pow(ii)=0.003402
sig_pow(ii)=19.975317, noise_pow(ii)=0.028504
sig_pow(ii)=61.151393, noise_pow(ii)=0.011115
sig_pow(ii)=149.947708, noise_pow(ii)=0.011389
sig_pow(ii)=93.349499, noise_pow(ii)=0.015139
