sig_pow(ii)=43.775639, noise_pow(ii)=0.014063
sig_pow(ii)=48.602359, noise_pow(ii)=0.017134
sig_pow(ii)=60.503156, noise_pow(ii)=0.039449
sig_pow(ii)=50.837506, noise_pow(ii)=0.095461
sig_pow(ii)=48.217709, noise_pow(ii)=0.058609
sig_pow(ii)=137.935717, noise_pow(ii)=0.007209
sig_pow(ii)=75.121203, noise_pow(ii)=0.015410
sig_pow(ii)=91.315541, noise_pow(ii)=0.096366
sig_pow(ii)=467.901256, noise_pow(ii)=0.070087
sig_pow(ii)=9.196163, noise_pow(ii)=0.014986
sig_pow(ii)=10.460186, noise_pow(ii)=0.005507
sig_pow(ii)=81.963212, noise_pow(ii)=0.002538
sig_pow(ii)=30.604936, noise_pow(ii)=0.000187
sig_pow(ii)=19.590409, noise_pow(ii)=0.027766
sig_pow(ii)=2.791462, noise_pow(ii)=0.001435
sig_pow(ii)=458.390972, noise_pow(ii)=0.118803
sig_pow(ii)=45.060987, noise_pow(ii)=0.008387
sig_pow(ii)=153.358319, noise_pow(ii)=0.045918
sig_pow(ii)=160.455208, noise_pow(ii)=0.006929
sig_pow(ii)=94.886880, noise_pow(ii)=0.061985
sig_pow(ii)=206.273496, noise_pow(ii)=0.037602
sig_pow(ii)=129.472989, noise_pow(ii)=0.152268
sig_pow(ii)=4.021192, noise_pow(ii)=0.090174
sig_pow(ii)=123.157969, noise_pow(ii)=0.217901
sig_pow(ii)=22.703129, noise_pow(ii)=0.049388
sig_pow(ii)=68.052355, noise_pow(ii)=0.022991
sig_pow(ii)=22.906478, noise_pow(ii)=0.053345
sig_pow(ii)=14.464722, noise_pow(ii)=0.025887
sig_pow(ii)=13.948626, noise_pow(ii)=0.001928
sig_pow(ii)=15.875880, noise_pow(ii)=0.152687
sig_pow(ii)=11.679423, noise_pow(ii)=0.062461
sig_pow(ii)=9.768470, noise_pow(ii)=0.032970
sig_pow(ii)=40.015092, noise_pow(ii)=0.029737
sig_pow(ii)=52.896211, noise_pow(ii)=0.005442
sig_pow(ii)=181.565103, noise_pow(ii)=0.073899
sig_pow(ii)=147.156495, noise_pow(ii)=0.011524
sig_pow(ii)=51.881977, noise_pow(ii)=0.030497
sig_pow(ii)=100.492547, noise_pow(ii)=0.012958
sig_pow(ii)=265.131902, noise_pow(ii)=0.001490
sig_pow(ii)=67.422234, noise_pow(ii)=0.025096
sig_pow(ii)=1.577252, noise_pow(ii)=0.014747
sig_pow(ii)=16.400615, noise_pow(ii)=0.025517
sig_pow(ii)=60.965436, noise_pow(ii)=0.005261
sig_pow(ii)=10.380554, noise_pow(ii)=0.007643
sig_pow(ii)=438.939029, noise_pow(ii)=0.213576
sig_pow(ii)=439.800973, noise_pow(ii)=0.085120
